,happy,moves,deaths,births,total_agents,adults_agents,young_agents,elderly_agents,similar_neighbors
428,0.6696966367630905,53.4,5.8,6.4,203.2,64.2,62.6,76.4,0.28956085835567213
429,0.658782179416839,54.4,5.8,8.0,203.8,65.4,61.2,77.2,0.29877375881744445
430,0.667529001167906,54.2,7.6,7.2,206.0,66.6,61.2,78.2,0.30436269729668497
431,0.6795339257245157,52.0,4.8,9.0,205.6,68.6,60.8,76.2,0.3104328313726451
432,0.6581307913934296,54.0,5.6,6.6,209.8,68.4,62.8,78.6,0.3093338006165506
433,0.6638856121394023,52.4,6.0,6.8,210.8,68.6,63.0,79.2,0.3028752374380868
434,0.6775280132657528,54.0,7.0,8.2,211.6,68.2,64.6,78.8,0.3074048729182164
435,0.6490003262908883,57.6,6.8,7.2,212.8,69.4,65.8,77.6,0.30412861484574105
436,0.6692451988235195,53.6,8.8,8.8,213.2,70.6,66.8,75.8,0.31417521275141247
437,0.6777889768586864,52.8,6.0,7.8,213.2,69.2,68.2,75.8,0.3057910109012313
438,0.6802752652585354,52.4,6.4,6.4,215.0,69.0,69.6,76.4,0.3069259193207551
439,0.6800747024948912,52.6,5.8,8.6,215.0,69.2,68.0,77.8,0.3069705756376985
440,0.6878515412290537,53.2,6.6,7.2,217.8,68.4,69.4,80.0,0.3087540309467697
441,0.6543437963152808,58.4,6.8,7.6,218.4,69.8,67.6,81.0,0.3002265999580926
442,0.6445476406183739,60.0,5.6,7.0,219.2,69.4,68.6,81.2,0.2971624185296774
443,0.6602670562080599,58.6,7.2,6.8,220.6,69.8,68.8,82.0,0.305669911687455
444,0.693391186002053,53.0,6.2,6.6,220.2,72.8,67.4,80.0,0.3119989095931087
445,0.6944685782625746,54.0,5.6,6.8,220.6,73.0,66.8,80.8,0.31231077327594037
446,0.7152745509144622,50.8,5.8,8.0,221.8,75.6,64.8,81.4,0.3160149847420454
447,0.7103269408310794,52.4,5.0,6.2,224.0,76.0,65.0,83.0,0.3186534789111436
448,0.7086756126764733,51.6,8.8,6.4,225.2,76.0,64.8,84.4,0.3221905632409608
449,0.6766120094492584,56.4,6.6,6.2,222.8,76.6,62.6,83.6,0.31778269029049444
450,0.6631528607219505,58.6,7.8,8.0,222.4,76.6,61.6,84.2,0.3127066795328637
451,0.681233106554545,55.0,8.0,7.6,222.6,75.2,62.0,85.4,0.3176283132668215
452,0.6871994497934802,52.2,7.6,6.6,222.2,75.6,62.6,84.0,0.31518498529294003
453,0.671362103379448,56.4,7.0,6.4,221.2,75.6,62.4,83.2,0.30614832508441847
454,0.6999697563152283,51.6,6.4,6.2,220.6,74.0,62.2,84.4,0.3128290894392248
455,0.7093348530164183,51.8,5.2,7.6,220.4,73.6,61.6,85.2,0.3124235532962089
456,0.6707960458848536,57.2,7.0,8.4,222.8,72.8,61.2,88.8,0.30206903307419736
457,0.6857258782955377,54.8,6.2,8.8,224.2,71.2,63.4,89.6,0.30689981930694005
458,0.6798749095063152,57.0,7.4,5.8,226.8,71.2,65.8,89.8,0.3120919690750466
459,0.6936084868940883,53.6,6.4,6.4,225.2,68.8,65.4,91.0,0.31633481854784334
460,0.7194986717495786,49.8,8.0,6.0,225.2,69.6,63.8,91.8,0.321489974212277
461,0.7191288128996949,50.8,7.2,7.8,223.2,69.6,62.2,91.4,0.32327046492173916
462,0.7185883017468738,52.2,9.0,7.8,223.8,69.2,63.4,91.2,0.32107897303718397
463,0.7218443977020808,49.4,6.6,7.2,222.6,68.8,64.8,89.0,0.3257438668967768
464,0.7134587338470234,50.6,6.8,5.8,223.2,68.4,65.8,89.0,0.3296383331439726
465,0.708709822555736,52.4,8.2,4.6,222.2,69.2,64.0,89.0,0.3251405540829831
466,0.706408360223227,53.2,7.2,7.8,218.6,69.6,60.2,88.8,0.31751475811083096
467,0.7104932551059162,55.0,8.8,8.0,219.2,72.2,59.2,87.8,0.3133959603131817
